financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_rl_2,pure_rl,rl,3495035.85377993,1000000.0,3495035.8537799916,2495035.8537799916,0.0,0.0,6.0,0.0,1648,1648,111,0.06735436893203883,57052400.35324046,301974.3150146115,0.0052929291869392835,0.3019743150146115,0,4253,758243,high_default,1000000.0
Fin_rl_3,pure_rl,rl,5768182.140036986,1000000.0,5768182.14003753,4768182.14003753,0.0,0.0,6.0,0.0,2381,2381,55,0.023099538009239817,82620043.99702798,186907.12086390893,0.002262249108347514,0.18690712086390893,0,4253,758243,high_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,2909388.03649729,1000000.0,2909388.036497039,1909388.0364970388,0.0,0.0,7.0,0.0,1282,1282,102,0.07956318252730109,44796322.27082116,316075.9335209596,0.0070558456029065795,0.3160759335209596,0,4269,758243,high_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,3676624.527958143,1000000.0,3676624.5279587833,2676624.5279587833,0.0,0.0,6.0,0.0,1806,1806,130,0.07198228128460686,61902797.789057404,363544.4264234161,0.0058728270677239095,0.3635444264234161,0,4269,758243,high_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5170105.980821023,1000000.0,5170105.980821812,4170105.9808218116,0.0,0.0,6.0,0.0,2345,2345,31,0.013219616204690832,79270053.23172298,104465.83974577687,0.0013178474781693577,0.10446583974577688,0,4269,758243,high_default,1000000.0
Fin_rl_1,pure_rl,rl,8845225.2594358,5000000.0,8845225.25943846,3845225.2594384607,0.0,0.0,6.0,0.0,3850,3850,0,0.0,133916216.30942357,0.0,0.0,0.0,0,4250,758243,none_default,5000000.0
Fin_rl_2,pure_rl,rl,8344504.114201261,5000000.0,8344504.114200548,3344504.1142005483,0.0,0.0,6.0,0.0,2616,2616,0,0.0,92180602.87178668,0.0,0.0,0.0,0,4250,758243,none_default,5000000.0
Fin_rl_3,pure_rl,rl,9974275.24209506,5000000.0,9974275.242092833,4974275.242092833,0.0,0.0,14.0,0.0,3943,3943,0,0.0,138138059.20994443,0.0,0.0,0.0,0,4250,758243,none_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9566011.614815349,5000000.0,9566011.61481507,4566011.614815069,0.0,0.0,6.0,0.0,3386,3386,0,0.0,118435529.0937835,0.0,0.0,0.0,0,4245,758243,none_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,10036619.901768813,5000000.0,10036619.901764233,5036619.901764233,0.0,0.0,11.0,0.0,3698,3698,0,0.0,129643821.58624043,0.0,0.0,0.0,0,4245,758243,none_default,5000000.0
