financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,capital_per_financier
Fin_fl_rl_3,pure_rl,fl_rl,8779447.98497052,5000000.0,8779447.984966675,3779447.984966675,0.0,0.0,6.0,0.0,3613,3613,0,0.0,126549130.16226918,0.0,0.0,0.0,0,4248,709098,none_default,5000000.0
Fin_rl_1,pure_rl,rl,11018549.703862617,5000000.0,11018549.703861387,6018549.703861387,0.0,0.0,6.0,0.0,4394,4394,0,0.0,154859912.7779873,0.0,0.0,0.0,0,4245,436570,none_default,5000000.0
Fin_rl_2,pure_rl,rl,12219651.176398696,5000000.0,12219651.176400775,7219651.176400777,0.0,0.0,6.0,0.0,5578,5578,0,0.0,193610550.33284605,0.0,0.0,0.0,0,4245,436570,none_default,5000000.0
Fin_rl_3,pure_rl,rl,5484758.325796866,5000000.0,5484758.325798208,484758.3257982079,0.0,0.0,22.0,0.0,416,416,0,0.0,14649641.095309354,0.0,0.0,0.0,0,4245,436570,none_default,5000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9990970.42212957,5000000.0,9990970.422128016,4990970.422128016,0.0,0.0,14.0,0.0,4087,4087,0,0.0,143556444.31492952,0.0,0.0,0.0,0,4250,436570,none_default,5000000.0
Fin_fl_rl_2,pure_rl,fl_rl,12732540.410710482,5000000.0,12732540.410707925,7732540.410707924,0.0,0.0,14.0,0.0,5602,5602,0,0.0,195833771.5320353,0.0,0.0,0.0,0,4250,436570,none_default,5000000.0
Fin_fl_rl_3,pure_rl,fl_rl,5828032.84593575,5000000.0,5828032.845936289,828032.845936289,0.0,0.0,22.0,0.0,669,669,0,0.0,24203297.754555658,0.0,0.0,0.0,0,4250,436570,none_default,5000000.0
Fin_rl_1,pure_rl,rl,7033769.887539378,5000000.0,7033769.8875378445,2033769.8875378445,0.0,0.0,6.0,0.0,1739,1739,0,0.0,61222384.560551405,0.0,0.0,0.0,0,4239,831197,none_default,5000000.0
Fin_rl_2,pure_rl,rl,11449680.024413977,5000000.0,11449680.02441227,6449680.024412271,0.0,0.0,14.0,0.0,5920,5920,0,0.0,205875027.8590113,0.0,0.0,0.0,0,4239,831197,none_default,5000000.0
Fin_rl_3,pure_rl,rl,7731795.144558378,5000000.0,7731795.144559291,2731795.144559291,0.0,0.0,12.0,0.0,2735,2735,0,0.0,95397336.5486572,0.0,0.0,0.0,0,4239,831197,none_default,5000000.0
