financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,scaffold_lr,scaffold_level,seed,default_scenario,capital_per_financier,borrower_count
Fin_rl_3,pure_rl,rl,5408555.770846304,5000000.0,5408555.770847046,408555.7708470458,0.0,0.0,8.0,0.0,1179,1179,228,0.193384223918575,40567360.26214719,492999.45102248737,0.0121526135256697,0.0985998902044974,0,2242,0.75,0p75,436570,medium_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5220072.383792744,5000000.0,5220072.383793906,220072.3837939063,0.0,0.0,7.0,0.0,941,941,226,0.2401700318809776,32961638.5672682,540048.5788788045,0.0163841545005923,0.1080097157757608,0,2242,0.75,0p75,436570,medium_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5146943.515673296,5000000.0,5146943.515673284,146943.5156732835,0.0,0.0,8.0,0.0,466,466,102,0.2188841201716738,16599978.543107418,231167.0605711366,0.0139257445406229,0.0462334121142273,0,2242,0.75,0p75,436570,medium_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,6042788.586132466,5000000.0,6042788.586134248,1042788.5861342476,0.0,0.0,7.0,0.0,2081,2081,173,0.083133109082172,72295589.02361043,360074.4550399154,0.0049805867813362,0.072014891007983,0,2242,0.75,0p75,436570,medium_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5413070.710126406,5000000.0,5413070.710127186,413070.710127186,0.0,0.0,24.0,0.0,845,845,152,0.1798816568047337,29849408.21307993,363743.56189515913,0.0121859555572618,0.0727487123790318,0,2272,0.75,0p75,831197,medium_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5282693.1031848425,5000000.0,5282693.103184658,282693.1031846581,0.0,0.0,12.0,0.0,649,649,170,0.2619414483821263,22754714.846851364,373215.3356854427,0.0164016705195972,0.0746430671370885,0,2272,0.75,0p75,831197,medium_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5582007.224485986,5000000.0,5582007.224485952,582007.2244859515,0.0,0.0,15.0,0.0,1378,1378,217,0.1574746008708273,47400632.27711786,478833.0737055106,0.0101018288301749,0.0957666147411021,0,2272,0.75,0p75,831197,medium_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5533008.508304585,5000000.0,5533008.508304101,533008.5083041014,0.0,0.0,8.0,0.0,1026,1026,122,0.1189083820662768,36189184.41569128,265888.48139254434,0.0073471808134271,0.0531776962785088,0,2272,0.75,0p75,831197,medium_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5787471.052796796,5000000.0,5787471.052797721,787471.0527977208,0.0,0.0,6.0,0.0,1426,1426,201,0.140953716690042,50561922.72220312,479381.5565869548,0.0094810784633481,0.0958763113173909,0,2272,0.75,0p75,831197,medium_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5555550.793202067,5000000.0,5555550.7932006335,555550.7932006335,0.0,0.0,12.0,0.0,618,618,41,0.0663430420711974,21591425.86644094,91267.79757895543,0.0042270389247803,0.018253559515791,0,2272,0.75,0p75,831197,medium_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5290095.483105147,5000000.0,5290095.48310478,290095.4831047803,0.0,0.0,9.0,0.0,1000,1000,122,0.122,35252585.05938377,429412.7606329368,0.0121810289914791,0.0858825521265873,0,2247,0.75,0p75,709098,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5368639.833362813,5000000.0,5368639.833363221,368639.833363221,0.0,0.0,8.0,0.0,1489,1489,312,0.2095366017461383,52160242.23517113,631518.7654670414,0.0121072820678201,0.1263037530934082,0,2247,0.75,0p75,709098,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5181629.299531621,5000000.0,5181629.299532221,181629.2995322207,0.0,0.0,7.0,0.0,839,839,189,0.2252681764004767,29017410.77622298,489061.707575145,0.0168540781032015,0.097812341515029,0,2247,0.75,0p75,709098,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5030505.326805785,5000000.0,5030505.326804863,30505.32680486329,0.0,0.0,7.0,0.0,342,342,74,0.2163742690058479,12015435.04180362,254906.21244917795,0.0212148966360617,0.0509812424898355,0,2247,0.75,0p75,709098,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,4997082.787040778,5000000.0,4997082.787040831,-2917.21295916941,2917.21295916941,0.0005834425918338,6.0,0.0,520,520,180,0.3461538461538461,18062401.845285755,437336.8675244715,0.0242125533066143,0.0874673735048943,0,2247,0.75,0p75,709098,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5482489.897233541,5000000.0,5482489.89723451,482489.8972345097,0.0,0.0,6.0,0.0,1018,1018,69,0.0677799607072691,35138629.64517749,194626.4501968239,0.0055388173119475,0.0389252900393647,0,2247,0.75,0p75,709098,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5521868.901501164,5000000.0,5521868.901501955,521868.90150195546,0.0,0.0,13.0,0.0,1360,1360,133,0.0977941176470588,48013306.65690528,483155.71591592015,0.0100629544090446,0.096631143183184,0,2237,0.75,0p75,436570,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5232720.343049662,5000000.0,5232720.343049127,232720.34304912668,0.0,0.0,8.0,0.0,977,977,250,0.2558853633572159,33890643.89165308,559905.1750322027,0.0165209364809413,0.1119810350064405,0,2237,0.75,0p75,436570,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5606117.911291599,5000000.0,5606117.911291203,606117.9112912035,0.0,0.0,10.0,0.0,1002,1002,126,0.1257485029940119,35280169.417147666,342037.66910700744,0.0096948987138582,0.0684075338214015,0,2237,0.75,0p75,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,4959382.29479182,5000000.0,4959382.294791471,-40617.70520852879,40617.70520852879,0.0081235410417057,22.0,0.0,205,205,74,0.3609756097560975,7160203.811956267,225677.26072575452,0.0315182733135212,0.0451354521451509,0,2237,0.75,0p75,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5016172.11226186,5000000.0,5016172.1122625545,16172.112262554469,0.0,0.0,7.0,0.0,776,776,311,0.4007731958762887,27383139.40558917,806181.4470750303,0.0294407969493257,0.161236289415006,0,2237,0.75,0p75,436570,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5593993.899950132,5000000.0,5593993.899948338,593993.899948338,0.0,0.0,8.0,0.0,906,906,85,0.0938189845474613,31562668.571102504,238345.37606463823,0.0075514963358598,0.0476690752129276,0,2237,0.75,0p75,436570,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,5589669.415263556,5000000.0,5589669.415263264,589669.4152632635,0.0,0.0,13.0,0.0,1166,1166,141,0.120926243567753,41180455.7270282,462381.1118903605,0.0112281688904885,0.0924762223780721,0,2274,0.75,0p75,831197,high_default,5000000.0,50
Fin_rl_2,pure_rl,rl,5495466.262588585,5000000.0,5495466.262590126,495466.2625901261,0.0,0.0,12.0,0.0,1307,1307,330,0.252486610558531,45625982.76796208,822389.4094251347,0.0180245851055422,0.1644778818850269,0,2274,0.75,0p75,831197,high_default,5000000.0,50
Fin_rl_3,pure_rl,rl,5366291.767874959,5000000.0,5366291.767875745,366291.76787574496,0.0,0.0,18.0,0.0,433,433,65,0.1501154734411085,15536814.466763096,171111.98182633345,0.0110133246549595,0.0342223963652666,0,2274,0.75,0p75,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,5335590.893727439,5000000.0,5335590.893727345,335590.8937273454,0.0,0.0,17.0,0.0,880,880,139,0.1579545454545454,30911280.389402155,430967.6916823069,0.0139420847746592,0.0861935383364613,0,2274,0.75,0p75,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,5587278.273071769,5000000.0,5587278.273072287,587278.2730722874,0.0,0.0,14.0,0.0,1009,1009,193,0.1912784935579781,35294724.45861286,489249.10087353067,0.0138618195319028,0.0978498201747061,0,2274,0.75,0p75,831197,high_default,5000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,5148074.0036585815,5000000.0,5148074.003658057,148074.0036580572,0.0,0.0,26.0,0.0,395,395,76,0.1924050632911392,13783658.479376348,195822.08610836204,0.0142068295149186,0.0391644172216724,0,2274,0.75,0p75,831197,high_default,5000000.0,50
Fin_rl_1,pure_rl,rl,11152536.81579149,10000000.0,11152536.815788371,1152536.8157883715,0.0,0.0,6.0,0.0,1925,1925,0,0.0,67526416.74246001,0.0,0.0,0.0,0,2251,0.75,0p75,709098,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10093374.818254257,10000000.0,10093374.818253124,93374.81825312412,0.0,0.0,17.0,0.0,141,141,0,0.0,4987231.593921553,0.0,0.0,0.0,0,2251,0.75,0p75,709098,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10255100.975769203,10000000.0,10255100.975769518,255100.97576951797,0.0,0.0,11.0,0.0,419,419,0,0.0,14628797.83356108,0.0,0.0,0.0,0,2251,0.75,0p75,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,11198605.766080257,10000000.0,11198605.7660806,1198605.7660805993,0.0,0.0,6.0,0.0,2015,2015,0,0.0,70588063.39716808,0.0,0.0,0.0,0,2251,0.75,0p75,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,11169834.191151058,10000000.0,11169834.191153318,1169834.1911533177,0.0,0.0,6.0,0.0,1971,1971,0,0.0,68785007.87680608,0.0,0.0,0.0,0,2251,0.75,0p75,709098,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10114978.788068715,10000000.0,10114978.788068227,114978.78806822748,0.0,0.0,13.0,0.0,181,181,0,0.0,6351038.449309517,0.0,0.0,0.0,0,2251,0.75,0p75,709098,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10744325.97518202,10000000.0,10744325.975181349,744325.9751813486,0.0,0.0,6.0,0.0,1266,1266,0,0.0,44397995.53647257,0.0,0.0,0.0,0,2248,0.75,0p75,436570,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10559209.392543191,10000000.0,10559209.392543994,559209.3925439939,0.0,0.0,6.0,0.0,946,946,0,0.0,32988473.98538875,0.0,0.0,0.0,0,2248,0.75,0p75,436570,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10769172.066218406,10000000.0,10769172.066215914,769172.0662159137,0.0,0.0,6.0,0.0,1299,1299,0,0.0,45218415.39099589,0.0,0.0,0.0,0,2248,0.75,0p75,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10741069.99904689,10000000.0,10741069.999046909,741069.9990469068,0.0,0.0,6.0,0.0,1253,1253,0,0.0,43511389.80841927,0.0,0.0,0.0,0,2248,0.75,0p75,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10754369.630456183,10000000.0,10754369.630455026,754369.6304550264,0.0,0.0,6.0,0.0,1278,1278,0,0.0,44575200.92818142,0.0,0.0,0.0,0,2248,0.75,0p75,436570,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10352983.004505437,10000000.0,10352983.004503611,352983.0045036115,0.0,0.0,13.0,0.0,581,581,0,0.0,20744385.01941912,0.0,0.0,0.0,0,2248,0.75,0p75,436570,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10755768.363381457,10000000.0,10755768.36338102,755768.3633810207,0.0,0.0,6.0,0.0,1275,1275,0,0.0,44641410.27855959,0.0,0.0,0.0,0,2253,0.75,0p75,831197,none_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10797716.504962156,10000000.0,10797716.50496115,797716.5049611498,0.0,0.0,6.0,0.0,1348,1348,0,0.0,47262850.89452157,0.0,0.0,0.0,0,2253,0.75,0p75,831197,none_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10767407.819869705,10000000.0,10767407.819868185,767407.8198681828,0.0,0.0,6.0,0.0,1294,1294,0,0.0,44749324.42682292,0.0,0.0,0.0,0,2253,0.75,0p75,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10121254.467417682,10000000.0,10121254.467417812,121254.46741781196,0.0,0.0,11.0,0.0,191,191,0,0.0,6716928.054964955,0.0,0.0,0.0,0,2253,0.75,0p75,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10771638.90958476,10000000.0,10771638.909585329,771638.9095853269,0.0,0.0,6.0,0.0,1308,1308,0,0.0,45577422.38249544,0.0,0.0,0.0,0,2253,0.75,0p75,831197,none_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10731170.843369585,10000000.0,10731170.84337536,731170.8433753606,0.0,0.0,6.0,0.0,1227,1227,0,0.0,43084438.43002981,0.0,0.0,0.0,0,2253,0.75,0p75,831197,none_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10320802.583960056,10000000.0,10320802.583961671,320802.5839616731,0.0,0.0,8.0,0.0,680,680,105,0.1544117647058823,23802612.842337973,201223.9463614765,0.0084538595697173,0.0201223946361476,0,2258,0.75,0p75,709098,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10579327.570707897,10000000.0,10579327.57071084,579327.5707108397,0.0,0.0,7.0,0.0,1399,1399,286,0.2044317369549678,48976617.45018803,394530.6708863416,0.0080554903834998,0.0394530670886341,0,2258,0.75,0p75,709098,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10481047.421279786,10000000.0,10481047.421282012,481047.421282012,0.0,0.0,8.0,0.0,771,771,56,0.0726329442282749,26980458.16189154,119829.9216603779,0.0044413597775604,0.0119829921660377,0,2258,0.75,0p75,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10379628.160298703,10000000.0,10379628.1602995,379628.1602994986,0.0,0.0,10.0,0.0,629,629,35,0.0556438791732909,21797270.278140925,45924.12504673346,0.002106875056405,0.0045924125046733,0,2258,0.75,0p75,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10673454.420564534,10000000.0,10673454.420565955,673454.4205659553,0.0,0.0,7.0,0.0,1448,1448,207,0.1429558011049723,50598680.591123685,318468.4311075271,0.0062940066299553,0.0318468431107527,0,2258,0.75,0p75,709098,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11035326.540708931,10000000.0,11035326.54070836,1035326.5407083592,0.0,0.0,8.0,0.0,1644,1644,42,0.0255474452554744,57491782.37674761,71603.04684287247,0.0012454483733632,0.0071603046842872,0,2258,0.75,0p75,709098,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10945133.331983833,10000000.0,10945133.331980946,945133.3319809455,0.0,0.0,7.0,0.0,1753,1753,124,0.0707358813462635,61885055.39319819,189545.5890250475,0.0030628653044056,0.0189545589025047,0,2265,0.75,0p75,436570,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10661447.187168192,10000000.0,10661447.18716785,661447.1871678494,0.0,0.0,6.0,0.0,1327,1327,182,0.1371514694800301,46192988.1546598,275609.0819036166,0.0059664700837461,0.0275609081903616,0,2265,0.75,0p75,436570,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10426284.95045925,10000000.0,10426284.950463604,426284.9504636042,0.0,0.0,8.0,0.0,720,720,98,0.1361111111111111,25141265.496023934,179341.45221011312,0.007133350238017,0.0179341452210113,0,2265,0.75,0p75,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10694528.808910267,10000000.0,10694528.80891079,694528.8089107908,0.0,0.0,8.0,0.0,1378,1378,167,0.1211901306240928,48128656.13296581,284164.3285972135,0.0059042647650943,0.0284164328597213,0,2265,0.75,0p75,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10113262.11185547,10000000.0,10113262.111852178,113262.11185217836,0.0,0.0,6.0,0.0,280,280,93,0.3321428571428571,9817669.035813358,174168.0654621983,0.0177402665364721,0.0174168065462198,0,2265,0.75,0p75,436570,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10793360.181094708,10000000.0,10793360.181094851,793360.1810948513,0.0,0.0,11.0,0.0,1119,1119,44,0.0393208221626452,39762135.80260634,64665.38067210984,0.001626305513193,0.0064665380672109,0,2265,0.75,0p75,436570,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10491459.077708663,10000000.0,10491459.077708498,491459.0777084976,0.0,0.0,7.0,0.0,1038,1038,114,0.1098265895953757,36056011.62183957,197319.1723616282,0.0054725734623989,0.0197319172361628,0,2275,0.75,0p75,831197,low_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10628425.232170036,10000000.0,10628425.2321665,628425.2321665008,0.0,0.0,11.0,0.0,1180,1180,72,0.0610169491525423,41204373.22287873,104984.67262944474,0.0025479012157659,0.0104984672629444,0,2275,0.75,0p75,831197,low_default,10000000.0,50
Fin_rl_3,pure_rl,rl,11008868.068066498,10000000.0,11008868.068066504,1008868.068066504,0.0,0.0,17.0,0.0,1742,1742,86,0.0493685419058553,61314719.81394684,178721.47997459758,0.0029148217673816,0.0178721479974597,0,2275,0.75,0p75,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10486158.06544357,10000000.0,10486158.065444708,486158.0654447079,0.0,0.0,18.0,0.0,962,962,92,0.0956340956340956,33786093.42952121,151346.98625907622,0.0044795645455367,0.0151346986259076,0,2275,0.75,0p75,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10282947.829920528,10000000.0,10282947.829918733,282947.82991873287,0.0,0.0,8.0,0.0,1055,1055,338,0.3203791469194312,36746801.08983323,573564.2038103438,0.0156085478681036,0.0573564203810343,0,2275,0.75,0p75,831197,low_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10466805.858651187,10000000.0,10466805.858649282,466805.8586492818,0.0,0.0,18.0,0.0,596,596,34,0.0570469798657718,20747204.983919207,51637.247390478624,0.0024888772936162,0.0051637247390478,0,2275,0.75,0p75,831197,low_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10555070.696828688,10000000.0,10555070.696832577,555070.6968325768,0.0,0.0,23.0,0.0,389,389,44,0.1131105398457583,13639516.304039037,111020.95303124016,0.008139654703031,0.011102095303124,0,2259,0.75,0p75,709098,medium_default,10000000.0,50
Fin_rl_2,pure_rl,rl,11029956.65809396,10000000.0,11029956.658093942,1029956.6580939424,0.0,0.0,11.0,0.0,1263,1263,129,0.1021377672209026,44194100.83820532,294291.0742046779,0.0066590578521345,0.0294291074204677,0,2259,0.75,0p75,709098,medium_default,10000000.0,50
Fin_rl_3,pure_rl,rl,11085010.02349703,10000000.0,11085010.023496317,1085010.0234963167,0.0,0.0,23.0,0.0,1580,1580,133,0.0841772151898734,54870849.34579117,297681.50524436584,0.0054251302612139,0.0297681505244365,0,2259,0.75,0p75,709098,medium_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10157076.177737178,10000000.0,10157076.177737236,157076.17773723602,0.0,0.0,19.0,0.0,393,393,95,0.2417302798982188,13583730.483170755,217758.5513840432,0.0160308356863992,0.0217758551384043,0,2259,0.75,0p75,709098,medium_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,11203968.068019096,10000000.0,11203968.068011705,1203968.068011703,0.0,0.0,16.0,0.0,1425,1425,295,0.2070175438596491,50285038.06186138,609455.2660738153,0.0121200120267196,0.0609455266073815,0,2259,0.75,0p75,709098,medium_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10707656.791645523,10000000.0,10707656.791643055,707656.791643057,0.0,0.0,20.0,0.0,713,713,69,0.0967741935483871,24775254.04027062,144932.86803259695,0.0058499044166012,0.0144932868032596,0,2259,0.75,0p75,709098,medium_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10323272.341541866,10000000.0,10323272.341546051,323272.34154605307,0.0,0.0,15.0,0.0,515,515,71,0.1378640776699029,17932229.701031923,189601.99477445465,0.0105732526258875,0.0189601994774454,0,2248,0.75,0p75,436570,medium_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10601914.631651828,10000000.0,10601914.63165429,601914.6316542905,0.0,0.0,13.0,0.0,1080,1080,197,0.1824074074074074,37313421.65610694,411110.7245520497,0.011017770719099,0.0411110724552049,0,2248,0.75,0p75,436570,medium_default,10000000.0,50
Fin_rl_3,pure_rl,rl,10230304.90496528,10000000.0,10230304.904965188,230304.90496518835,0.0,0.0,20.0,0.0,296,296,39,0.1317567567567567,10300826.843780532,100969.68739581594,0.0098020953974951,0.0100969687395815,0,2248,0.75,0p75,436570,medium_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10160721.93926834,10000000.0,10160721.939266833,160721.93926683257,0.0,0.0,22.0,0.0,221,221,41,0.1855203619909502,7735647.285635334,114381.62903579362,0.0147863035648217,0.0114381629035793,0,2248,0.75,0p75,436570,medium_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10962801.135936366,10000000.0,10962801.135938454,962801.1359384544,0.0,0.0,10.0,0.0,1790,1790,312,0.1743016759776536,62508330.91576049,699335.7087360906,0.0111878800551969,0.069933570873609,0,2248,0.75,0p75,436570,medium_default,10000000.0,50
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,11676169.179028872,10000000.0,11676169.1790292,1676169.1790292002,0.0,0.0,24.0,0.0,1849,1849,72,0.038939967550027,64391354.62441098,151435.57279099862,0.0023517997668213,0.0151435572790998,0,2248,0.75,0p75,436570,medium_default,10000000.0,50
Fin_rl_1,pure_rl,rl,10112132.129574891,10000000.0,10112132.129575036,112132.12957503648,0.0,0.0,9.0,0.0,459,459,161,0.3507625272331154,16097309.513456658,391036.93849675055,0.0242920680732305,0.039103693849675,0,2236,0.75,0p75,831197,medium_default,10000000.0,50
Fin_rl_2,pure_rl,rl,10335663.31484116,10000000.0,10335663.31483761,335663.31483761035,0.0,0.0,13.0,0.0,680,680,138,0.2029411764705882,23888621.08804761,328356.7567111599,0.0137453206487271,0.0328356756711159,0,2236,0.75,0p75,831197,medium_default,10000000.0,50
Fin_rl_3,pure_rl,rl,11062400.69379828,10000000.0,11062400.693797654,1062400.6937976535,0.0,0.0,6.0,0.0,1973,1973,238,0.1206284845413076,68460034.38935487,591731.184902692,0.0086434543917597,0.0591731184902692,0,2236,0.75,0p75,831197,medium_default,10000000.0,50
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10294942.97487352,10000000.0,10294942.974873044,294942.97487304546,0.0,0.0,13.0,0.0,767,767,148,0.1929595827900912,27175656.75522848,368794.1863048292,0.013570755239756,0.0368794186304829,0,2236,0.75,0p75,831197,medium_default,10000000.0,50
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,10479303.44622188,10000000.0,10479303.44622502,479303.446225021,0.0,0.0,8.0,0.0,631,631,116,0.1838351822503962,22107446.25943012,220911.20550135532,0.0099926152893902,0.0220911205501355,0,2236,0.75,0p75,831197,medium_default,10000000.0,50
