financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,non_iid_level,non_iid_tag,seed,default_scenario,capital_per_financier
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,10111934.043824803,10000000.0,10111934.043825086,111934.0438250862,0.0,0.0,7.0,0.0,871,871,318,0.365097588978186,30434180.219349977,636325.4589104445,0.020908250339723964,0.06363254589104445,0,2251,0.5,0p50,831197,medium_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10322165.949305981,10000000.0,10322165.949304648,322165.94930464774,0.0,0.0,7.0,0.0,676,676,62,0.09171597633136094,23745267.886580363,115745.11535134546,0.004874449760019713,0.011574511535134547,0,2251,0.5,0p50,831197,medium_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,10196093.868508806,10000000.0,10196093.868505817,196093.8685058169,0.0,0.0,6.0,0.0,766,766,151,0.19712793733681463,27073409.57298849,344242.3468086976,0.012715145681250022,0.03442423468086976,0,2251,0.5,0p50,831197,medium_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9987801.023072463,10000000.0,9987801.023074191,-12198.976925808936,12198.976925808936,0.0012198976925808936,16.0,0.0,585,585,274,0.4683760683760684,20045964.225332852,512361.1034744729,0.02555931446924277,0.05123611034744729,0,2251,0.5,0p50,831197,medium_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10459690.25370219,10000000.0,10459690.253701057,459690.2537010573,0.0,0.0,6.0,0.0,1024,1024,109,0.1064453125,36009631.776146784,195250.4003600086,0.005422171533821261,0.019525040036000862,0,2251,0.5,0p50,831197,medium_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9972983.260665582,10000000.0,9972983.26066385,-27016.739336149767,27016.739336149767,0.002701673933614977,6.0,0.0,547,547,168,0.3071297989031079,18797035.20243801,471190.9771441036,0.02506730301185951,0.04711909771441036,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9944241.455209533,10000000.0,9944241.455210174,-55758.5447898265,55758.5447898265,0.005575854478982649,8.0,0.0,466,466,207,0.44420600858369097,16289892.425904602,542188.4853283801,0.033283736390191145,0.05421884853283802,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10313291.338321468,10000000.0,10313291.338319108,313291.3383191079,0.0,0.0,6.0,0.0,965,965,145,0.15025906735751296,33684889.897137195,352935.9254506781,0.010477573966500432,0.03529359254506781,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,9964706.393649084,10000000.0,9964706.393648295,-35293.60635170527,35293.60635170527,0.003529360635170527,8.0,0.0,384,384,99,0.2578125,13369402.556889437,310347.49183799245,0.023213265552997065,0.031034749183799244,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9956261.813591527,10000000.0,9956261.813589517,-43738.18641048297,43738.18641048297,0.004373818641048298,8.0,0.0,451,451,154,0.34146341463414637,15818108.582503222,396408.37947805034,0.025060415877820364,0.039640837947805034,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10407415.560073994,10000000.0,10407415.56007613,407415.56007613055,0.0,0.0,7.0,0.0,997,997,119,0.119358074222668,35393037.83518056,227691.3301525238,0.006433223709500273,0.02276913301525238,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9948626.456603196,10000000.0,9948626.456603734,-51373.54339626618,51373.54339626618,0.005137354339626618,7.0,0.0,411,411,111,0.27007299270072993,14128765.289906358,348284.28478376614,0.024650723374432564,0.03482842847837661,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9996185.518573891,10000000.0,9996185.518578302,-3814.481421697885,3814.481421697885,0.00038144814216978847,9.0,0.0,472,472,138,0.2923728813559322,16401212.909984712,349478.510469525,0.021308089370437346,0.0349478510469525,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10299488.180431288,10000000.0,10299488.180431062,299488.18043106236,0.0,0.0,8.0,0.0,771,771,69,0.08949416342412451,27093511.495472807,196897.65943885822,0.007267336294586948,0.01968976594388582,0,2266,0.5,0p50,709098,high_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9998666.383923985,10000000.0,9998666.383923484,-1333.6160765159875,1333.6160765159875,0.00013336160765159874,8.0,0.0,470,470,116,0.24680851063829787,16335320.209881654,337566.7199524333,0.020664836416749918,0.033756671995243334,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,10002624.998616338,10000000.0,10002624.998613782,2624.998613782227,0.0,0.0,7.0,0.0,787,787,278,0.35324015247776364,27822517.226240493,644437.1190783058,0.02316243040980175,0.06444371190783058,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10446490.501883313,10000000.0,10446490.501884367,446490.5018843673,0.0,0.0,36.0,0.0,947,947,65,0.06863780359028511,33161340.353408474,157294.60777582665,0.004743312727998921,0.015729460777582666,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,10066711.741598658,10000000.0,10066711.741601113,66711.74160111323,0.0,0.0,9.0,0.0,542,542,104,0.1918819188191882,19223960.142146148,326431.56351741555,0.016980453616409392,0.03264315635174155,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,10074585.406177875,10000000.0,10074585.406178487,74585.40617848746,0.0,0.0,8.0,0.0,546,546,137,0.2509157509157509,19109353.26986053,321424.71551664185,0.01682028224490445,0.032142471551664185,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10121306.645272516,10000000.0,10121306.645272186,121306.64527218603,0.0,0.0,7.0,0.0,318,318,46,0.14465408805031446,11419205.358909227,119789.30440239109,0.010490161148466593,0.01197893044023911,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9943357.031133512,10000000.0,9943357.031130804,-56642.96886919625,56642.96886919625,0.0056642968869196255,6.0,0.0,354,354,95,0.268361581920904,12591023.01893933,358314.1795104047,0.02845790838214107,0.03583141795104047,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9970338.8109782,10000000.0,9970338.810983688,-29661.18901631236,29661.18901631236,0.002966118901631236,8.0,0.0,656,656,249,0.3795731707317073,23087819.08884454,634114.5832944248,0.02746533056475712,0.06341145832944248,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10290417.595322967,10000000.0,10290417.595324745,290417.5953247454,0.0,0.0,6.0,0.0,810,810,101,0.12469135802469136,27945818.66426599,273456.7402755328,0.009785247072586174,0.027345674027553283,0,2265,0.5,0p50,436570,high_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,9989852.304689404,10000000.0,9989852.304690454,-10147.695309545845,10147.695309545845,0.0010147695309545846,8.0,0.0,392,392,89,0.22704081632653061,13692245.520632671,291088.9624253203,0.02125940277558433,0.029108896242532028,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_2,pure_rl,fl_rl,9992583.103484042,10000000.0,9992583.103483582,-7416.8965164180845,7416.8965164180845,0.0007416896516418085,7.0,0.0,445,445,133,0.298876404494382,15375934.652484303,357548.91019399784,0.023253800063219462,0.035754891019399784,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_3,pure_rl,fl_rl,10405087.79957946,10000000.0,10405087.799580382,405087.7995803822,0.0,0.0,7.0,0.0,977,977,83,0.0849539406345957,34006909.521683484,221199.82634404436,0.006504555381693916,0.022119982634404435,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,9999618.381526826,10000000.0,9999618.381523639,-381.6184763610363,381.6184763610363,3.816184763610363e-05,8.0,0.0,437,437,109,0.2494279176201373,15346865.630177056,319571.20201728644,0.020823222781654053,0.031957120201728646,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,9952251.66845449,10000000.0,9952251.668453164,-47748.3315468356,47748.3315468356,0.00477483315468356,8.0,0.0,493,493,186,0.3772819472616633,16986825.156143498,417107.7201995663,0.02455477797443003,0.04171077201995663,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,10420032.253274003,10000000.0,10420032.253270498,420032.25327049755,0.0,0.0,8.0,0.0,978,978,87,0.08895705521472393,34292873.85776053,216359.35459853016,0.006309163690857239,0.021635935459853015,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,9819402.487958709,10000000.0,9819402.487955963,-180597.51204403676,180597.51204403676,0.018059751204403677,11.0,0.0,356,356,156,0.43820224719101125,12176246.648988008,499255.62292904494,0.041002423597467044,0.04992556229290449,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,9974612.984204123,10000000.0,9974612.984202437,-25387.015797562897,25387.015797562897,0.00253870157975629,6.0,0.0,428,428,166,0.3878504672897196,14770784.71626633,363222.4096708067,0.024590596684467815,0.03632224096708067,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,10303277.063546525,10000000.0,10303277.063547736,303277.06354773603,0.0,0.0,7.0,0.0,851,851,101,0.11868390129259694,29924951.342439312,257643.28403278606,0.00860964755078477,0.025764328403278604,0,2254,0.5,0p50,831197,high_default,10000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1907387.7957481686,1000000.0,1907387.795748129,907387.795748129,0.0,0.0,27.0,0.0,731,731,0,0.0,25652975.145502,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1571029.0634619647,1000000.0,1571029.0634620052,571029.0634620052,0.0,0.0,6.0,0.0,733,733,0,0.0,22897443.633429725,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,2087706.5280560586,1000000.0,2087706.5280558993,1087706.5280558993,0.0,0.0,6.0,0.0,645,645,0,0.0,24250810.597158,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1569170.7833992613,1000000.0,1569170.7833992706,569170.7833992706,0.0,0.0,6.0,0.0,788,788,0,0.0,23547315.121646516,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1757889.1879437696,1000000.0,1757889.1879437002,757889.1879437002,0.0,0.0,6.0,0.0,734,734,0,0.0,23916798.429528635,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,2011855.8677198736,1000000.0,2011855.8677198072,1011855.8677198072,0.0,0.0,26.0,0.0,635,635,0,0.0,24010814.807829905,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,2099725.696852985,1000000.0,2099725.6968529993,1099725.6968529993,0.0,0.0,6.0,0.0,628,628,0,0.0,23963391.248498134,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1796839.7355698664,1000000.0,1796839.7355698345,796839.7355698345,0.0,0.0,6.0,0.0,567,567,0,0.0,20834063.05199815,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1885940.1135319478,1000000.0,1885940.1135318456,885940.1135318456,0.0,0.0,6.0,0.0,675,675,0,0.0,23228863.673078332,0.0,0.0,0.0,0,2256,1.0,1p00,709098,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1628269.7631326772,1000000.0,1628269.7631326367,628269.7631326367,0.0,0.0,6.0,0.0,703,703,0,0.0,23085213.477214836,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1916438.0519274974,1000000.0,1916438.051927418,916438.051927418,0.0,0.0,6.0,0.0,724,724,0,0.0,25503969.786796726,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,1916186.9498412453,1000000.0,1916186.9498411454,916186.9498411454,0.0,0.0,6.0,0.0,657,657,0,0.0,24155087.3871543,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1754584.33949953,1000000.0,1754584.339499522,754584.339499522,0.0,0.0,6.0,0.0,692,692,0,0.0,23504169.584023416,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1772014.558706249,1000000.0,1772014.5587062244,772014.5587062244,0.0,0.0,6.0,0.0,702,702,0,0.0,23988431.534554053,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1950473.0347275755,1000000.0,1950473.0347276344,950473.0347276344,0.0,0.0,6.0,0.0,631,631,0,0.0,23348782.26684914,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1814868.2347216548,1000000.0,1814868.234721589,814868.2347215889,0.0,0.0,6.0,0.0,616,616,0,0.0,22427446.780026652,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1571636.0711175615,1000000.0,1571636.071117589,571636.071117589,0.0,0.0,6.0,0.0,759,759,0,0.0,23180867.518751334,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1599455.4231989593,1000000.0,1599455.4231989402,599455.4231989402,0.0,0.0,6.0,0.0,634,634,0,0.0,21389635.659309894,0.0,0.0,0.0,0,2252,1.0,1p00,436570,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1922974.5063491196,1000000.0,1922974.5063490772,922974.5063490772,0.0,0.0,6.0,0.0,618,618,0,0.0,22933317.346631046,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1650905.5207625567,1000000.0,1650905.5207625087,650905.5207625087,0.0,0.0,6.0,0.0,759,759,0,0.0,23508897.79150895,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,2002125.6937431549,1000000.0,2002125.6937431516,1002125.6937431516,0.0,0.0,6.0,0.0,638,638,0,0.0,24005725.47671691,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,2093366.991051366,1000000.0,2093366.9910513991,1093366.9910513991,0.0,0.0,6.0,0.0,639,639,0,0.0,24598949.638257023,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1628639.6694955262,1000000.0,1628639.6694955034,628639.6694955034,0.0,0.0,6.0,0.0,775,775,0,0.0,23860203.576527003,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,1811110.6989174874,1000000.0,1811110.698917578,811110.698917578,0.0,0.0,6.0,0.0,623,623,0,0.0,22573137.172817454,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1617913.6351741569,1000000.0,1617913.635174131,617913.635174131,0.0,0.0,6.0,0.0,798,798,0,0.0,24042379.371704523,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1725252.2222285755,1000000.0,1725252.222228564,725252.2222285641,0.0,0.0,6.0,0.0,693,693,0,0.0,23373536.816834543,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,1926352.5299556744,1000000.0,1926352.5299556963,926352.5299556963,0.0,0.0,6.0,0.0,651,651,0,0.0,23895154.005093236,0.0,0.0,0.0,0,2246,1.0,1p00,831197,none_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1117040.5543702494,1000000.0,1117040.554370275,117040.554370275,0.0,0.0,14.0,0.0,144,144,26,0.18055555555555555,5167417.048986958,44717.137934618266,0.00865367310412555,0.04471713793461827,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1109135.632086032,1000000.0,1109135.6320860626,109135.63208606257,0.0,0.0,18.0,0.0,174,174,67,0.3850574712643678,6334153.278769568,105079.32334377842,0.016589324368890306,0.10507932334377842,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,2616962.163067634,1000000.0,2616962.163067696,1616962.1630676962,0.0,0.0,6.0,0.0,966,966,1,0.0010351966873706005,30511345.052184146,778.7228620519709,2.5522403575460408e-05,0.0007787228620519709,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1144059.160345587,1000000.0,1144059.1603456729,144059.16034567286,0.0,0.0,8.0,0.0,117,117,21,0.1794871794871795,4403711.1573174335,47145.03044603839,0.010705749937231869,0.04714503044603839,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1064111.1537071343,1000000.0,1064111.1537070682,64111.15370706818,0.0,0.0,11.0,0.0,178,178,100,0.5617977528089888,6177156.536425263,172704.66770638162,0.027958603070519932,0.17270466770638163,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,2445190.1726785507,1000000.0,2445190.172678452,1445190.172678452,0.0,0.0,6.0,0.0,929,929,4,0.004305705059203444,30027005.10054052,6270.392343377374,0.000208825100018533,0.006270392343377375,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,997749.721314655,1000000.0,997749.7213146123,-2250.2786853876896,2250.2786853876896,0.00225027868538769,7.0,0.0,231,231,122,0.5281385281385281,8121555.620055045,277665.48329254583,0.03418870673087429,0.2776654832925458,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1022391.5437896086,1000000.0,1022391.5437896292,22391.543789629242,0.0,0.0,8.0,0.0,356,356,237,0.6657303370786517,12560644.11417803,486875.39759615797,0.03876197694723231,0.48687539759615794,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,2459610.949156997,1000000.0,2459610.949157038,1459610.9491570378,0.0,0.0,6.0,0.0,988,988,2,0.0020242914979757085,29802798.420155875,2376.511646357263,7.974122472841372e-05,0.0023765116463572633,0,2275,1.0,1p00,709098,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1099403.0160511916,1000000.0,1099403.0160509541,99403.01605095412,0.0,0.0,12.0,0.0,151,151,32,0.2119205298013245,5317926.112172441,57413.70500168098,0.01079625850202472,0.057413705001680984,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1119617.239377867,1000000.0,1119617.2393778726,119617.23937787255,0.0,0.0,19.0,0.0,209,209,90,0.430622009569378,7344266.67093135,146095.62097127008,0.019892472253154613,0.14609562097127007,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,2604854.9642633046,1000000.0,2604854.9642634285,1604854.9642634285,0.0,0.0,6.0,0.0,941,941,5,0.005313496280552604,30003497.220074903,7108.109527771605,0.00023690936678593828,0.007108109527771605,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1101305.055328589,1000000.0,1101305.055328632,101305.055328632,0.0,0.0,17.0,0.0,146,146,35,0.23972602739726026,5133881.985989001,78110.79370840202,0.015214762225071798,0.07811079370840203,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_prox_2,pure_rl,fl_rl_prox,1084434.1383640163,1000000.0,1084434.1383639537,84434.13836395368,0.0,0.0,15.0,0.0,255,255,132,0.5176470588235295,8925382.088980896,235973.32354888707,0.026438456213568173,0.23597332354888706,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_prox_3,pure_rl,fl_rl_prox,2719556.8752480117,1000000.0,2719556.8752481327,1719556.8752481327,0.0,0.0,6.0,0.0,986,986,3,0.0030425963488843813,31015928.922837175,3999.1813152050163,0.0001289395950433843,0.003999181315205017,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_scaffold_1,pure_rl,fl_rl_scaffold,1063900.7967813264,1000000.0,1063900.796781333,63900.79678133293,0.0,0.0,7.0,0.0,177,177,95,0.536723163841808,6219652.45883647,202157.36322341464,0.032502999896112016,0.20215736322341463,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_scaffold_2,pure_rl,fl_rl_scaffold,1070860.1579019057,1000000.0,1070860.1579018985,70860.15790189849,0.0,0.0,8.0,0.0,238,238,160,0.6722689075630253,8372962.323013454,269671.95605424215,0.03220747277376813,0.26967195605424216,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_scaffold_3,pure_rl,fl_rl_scaffold,2432270.7892388143,1000000.0,2432270.7892388594,1432270.7892388594,0.0,0.0,6.0,0.0,925,925,19,0.02054054054054054,29785344.29811042,41954.78472344419,0.0014085714203446625,0.04195478472344419,0,2272,1.0,1p00,436570,low_default,1000000.0
Fin_fl_rl_1,pure_rl,fl_rl,1112470.1454974608,1000000.0,1112470.1454974175,112470.14549741754,0.0,0.0,10.0,0.0,141,141,19,0.1347517730496454,4984046.069117433,31781.46841932609,0.006376640179201614,0.03178146841932609,0,2257,1.0,1p00,831197,low_default,1000000.0
Fin_fl_rl_2,pure_rl,fl_rl,1084902.8989181072,1000000.0,1084902.8989181763,84902.8989181763,0.0,0.0,7.0,0.0,235,235,108,0.4595744680851064,8232148.110948541,179253.73589503346,0.021774843391924727,0.17925373589503346,0,2257,1.0,1p00,831197,low_default,1000000.0
Fin_fl_rl_3,pure_rl,fl_rl,3015633.1015514927,1000000.0,3015633.10155164,2015633.1015516398,0.0,0.0,6.0,0.0,1012,1012,0,0.0,32881755.1111888,0.0,0.0,0.0,0,2257,1.0,1p00,831197,low_default,1000000.0
Fin_fl_rl_prox_1,pure_rl,fl_rl_prox,1085197.8976980946,1000000.0,1085197.8976981821,85197.89769818215,0.0,0.0,28.0,0.0,124,124,41,0.33064516129032256,4498419.223986415,81107.78711194136,0.01803028643472343,0.08110778711194136,0,2257,1.0,1p00,831197,low_default,1000000.0
