financier,apr_strategy,wholesaler_policy,final_wallet,initial_capital,final_capital,capital_change,capital_loss,capital_loss_rate,final_apr,final_utilization,loans_issued,closed_loans,defaults,default_count_rate,total_issued_principal,default_amount,default_amount_to_issued_rate,default_amount_to_initial_capital_rate,outstanding_loans,simulation_end_day,seed,default_scenario,base_capital_per_financier,capital_per_financier,capital_multiplier,wholesaler_count,label
Fin_rl_2,pure_rl,rl,21080894.67282732,5000000.0,21080894.67282736,16080894.67282736,0.0,0.0,7.0,0.0,7983,7983,503,0.06300889389953651,279638823.6805664,1084205.3447323954,0.0038771631580416448,0.2168410689464791,0,4259,436570,medium_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,32679936.9989923,5000000.0,32679936.99898176,27679936.99898176,0.0,0.0,22.0,0.0,14420,14420,336,0.02330097087378641,495520154.39844584,815430.9110899793,0.0016456059432736908,0.16308618221799587,0,4259,436570,medium_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,25383052.220065497,5000000.0,25383052.220063515,20383052.220063515,0.0,0.0,13.0,0.0,10892,10892,311,0.02855306647080426,375657291.98624223,770528.9991198038,0.0020511487878904877,0.15410579982396075,0,4260,436570,medium_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,19157628.225280438,5000000.0,19157628.225280453,14157628.225280453,0.0,0.0,18.0,0.0,8175,8175,364,0.044525993883792046,284320128.30478114,820131.4572058271,0.002884535337317642,0.16402629144116543,0,4260,436570,medium_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,35931776.316667855,5000000.0,35931776.31667274,30931776.316672742,0.0,0.0,22.0,0.0,15261,15261,160,0.010484240875434113,527877994.22076404,397619.06086956226,0.0007532404556028412,0.07952381217391245,0,4260,436570,medium_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,22511190.79396845,5000000.0,22511190.79396828,17511190.79396828,0.0,0.0,7.0,0.0,9789,9789,328,0.03350699765042395,338269803.0225097,1187153.821758063,0.0035094880215455282,0.23743076435161262,0,4273,436570,high_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,16028458.011755312,5000000.0,16028458.011754844,11028458.011754844,0.0,0.0,20.0,0.0,6349,6349,557,0.08773035123641518,218238694.8641273,1518892.5662612366,0.006959776620763244,0.3037785132522473,0,4273,436570,high_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,32246792.559218038,5000000.0,32246792.55922479,27246792.55922479,0.0,0.0,15.0,0.0,14582,14582,279,0.019133177890549993,501574809.55472964,840582.430877048,0.0016758864577415095,0.1681164861754096,0,4273,436570,high_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,20128772.418128967,5000000.0,20128772.41813035,15128772.41813035,0.0,0.0,15.0,0.0,8585,8585,360,0.041933605125218404,298815279.06623423,1308046.1851134421,0.004377440769431023,0.2616092370226884,0,4259,436570,high_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,22676922.607221257,5000000.0,22676922.607222397,17676922.607222397,0.0,0.0,20.0,0.0,9317,9317,392,0.042073628850488355,323729805.503023,1095396.4841607995,0.003383675106648685,0.2190792968321599,0,4259,436570,high_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,29503569.41970469,5000000.0,29503569.419708956,24503569.419708956,0.0,0.0,15.0,0.0,12903,12903,200,0.015500271254746957,442568930.9462262,570740.7074784816,0.0012896086181608368,0.11414814149569631,0,4259,436570,high_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,59805688.305934146,25000000.0,59805688.30591525,34805688.30591525,0.0,0.0,10.0,0.0,20625,20625,0,0.0,720814771.4195434,0,0.0,0.0,0,4262,436570,none_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,53521885.8482907,25000000.0,53521885.84826033,28521885.84826033,0.0,0.0,11.0,0.0,18172,18172,0,0.0,634815170.0624192,0,0.0,0.0,0,4262,436570,none_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,73772804.34355432,25000000.0,73772804.34354687,48772804.34354687,0.0,0.0,14.0,0.0,25689,25689,0,0.0,900868389.2064255,0,0.0,0.0,0,4262,436570,none_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,73960354.23817967,25000000.0,73960354.23816922,48960354.23816922,0.0,0.0,23.0,0.0,27349,27349,0,0.0,959062813.132289,0,0.0,0.0,0,4271,436570,none_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,57405986.07050852,25000000.0,57405986.07047479,32405986.07047479,0.0,0.0,21.0,0.0,18805,18805,0,0.0,657717715.1226563,0,0.0,0.0,0,4271,436570,none_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,52967995.11801284,25000000.0,52967995.11799225,27967995.117992252,0.0,0.0,14.0,0.0,15386,15386,0,0.0,537694111.7437906,0,0.0,0.0,0,4271,436570,none_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,51509477.613905385,25000000.0,51509477.61390299,26509477.613902994,0.0,0.0,20.0,0.0,15831,15831,354,0.022361190070115597,554025659.0673909,794700.0705756207,0.0014344102255360604,0.03178800282302483,0,4260,436570,low_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,54935597.07485816,25000000.0,54935597.07487054,29935597.07487054,0.0,0.0,18.0,0.0,17329,17329,316,0.01823532806278493,606956037.1927246,559303.4806833368,0.0009214892783177692,0.022372139227333474,0,4260,436570,low_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,69126016.52699865,25000000.0,69126016.5270051,44126016.527005106,0.0,0.0,29.0,0.0,21900,21900,160,0.0073059360730593605,765902850.0096904,325457.492037154,0.00042493312569999735,0.01301829968148616,0,4260,436570,low_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,57106403.48876064,25000000.0,57106403.48878796,32106403.488787957,0.0,0.0,16.0,0.0,17361,17361,268,0.015436898796152296,607636542.5711888,563742.3380726946,0.0009277624016607729,0.022549693522907786,0,4261,436570,low_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,52659068.658653185,25000000.0,52659068.65868193,27659068.65868193,0.0,0.0,16.0,0.0,15706,15706,359,0.02285750668534318,549260684.3329635,680547.4071349957,0.0012390244314709512,0.027221896285399828,0,4261,436570,low_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,59807419.56995507,25000000.0,59807419.56990753,34807419.56990753,0.0,0.0,21.0,0.0,18122,18122,117,0.006456241032998565,633029020.8582203,218675.73146460045,0.00034544345402701105,0.008747029258584019,0,4261,436570,low_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,53327428.9468448,25000000.0,53327428.946867995,28327428.946867995,0.0,0.0,13.0,0.0,16672,16672,666,0.03994721689059501,583333510.6252122,1722271.1496679848,0.002952463930663041,0.06889084598671939,0,4273,436570,medium_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,45469113.63340814,25000000.0,45469113.63342178,20469113.63342178,0.0,0.0,18.0,0.0,12234,12234,810,0.06620892594409024,426291698.7235318,1806490.0475520229,0.004237685258618203,0.07225960190208092,0,4273,436570,medium_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,61387773.06649754,25000000.0,61387773.06647872,36387773.06647872,0.0,0.0,14.0,0.0,18964,18964,285,0.01502847500527315,663796733.432317,691168.4462225197,0.0010412350820840452,0.02764673784890079,0,4273,436570,medium_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,50585276.931277044,25000000.0,50585276.931248516,25585276.931248516,0.0,0.0,20.0,0.0,14354,14354,504,0.03511216385676467,501939673.8662714,1362456.379488656,0.002714382724509732,0.05449825517954624,0,4268,436570,medium_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,35747562.03259607,25000000.0,35747562.03262227,10747562.03262227,0.0,0.0,20.0,0.0,7317,7317,674,0.0921142544758781,256946452.1628328,1494059.9845204449,0.005814674504918345,0.059762399380817795,0,4268,436570,medium_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,75471900.64686011,25000000.0,75471900.64692089,50471900.64692089,0.0,0.0,22.0,0.0,24540,24540,181,0.007375713121434393,859204223.7338741,422062.2294788041,0.0004912245748102045,0.016882489179152166,0,4268,436570,medium_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,45942159.06939183,25000000.0,45942159.06938316,20942159.06938316,0.0,0.0,17.0,0.0,13865,13865,982,0.0708258204111071,486091517.0452609,3369323.7477592495,0.0069314596729436965,0.13477294991036998,0,4274,436570,high_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,37929731.6091543,25000000.0,37929731.609161414,12929731.609161414,0.0,0.0,17.0,0.0,9900,9900,1345,0.13585858585858585,347079133.8552116,3499277.122996095,0.010082072880981265,0.1399710849198438,0,4274,436570,high_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,59599804.20838007,25000000.0,59599804.208355024,34599804.208355024,0.0,0.0,24.0,0.0,19045,19045,556,0.02919401417694933,667013812.4789433,1694842.7468662222,0.002540941004755769,0.06779370987464889,0,4274,436570,high_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,42414930.436359525,25000000.0,42414930.43634609,17414930.43634609,0.0,0.0,13.0,0.0,11797,11797,996,0.08442824446893278,411440878.72225374,3468210.1690620272,0.008429425340118596,0.13872840676248108,0,4263,436570,high_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,45039808.72847225,25000000.0,45039808.72847377,20039808.728473768,0.0,0.0,14.0,0.0,11995,11995,915,0.07628178407669862,418498370.86800003,2651622.74418815,0.0063360407800117985,0.106064909767526,0,4263,436570,high_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,55852846.11498904,25000000.0,55852846.11500076,30852846.115000762,0.0,0.0,17.0,0.0,16311,16311,535,0.03279995095334437,571232013.4389676,1610985.488610291,0.002820194685714011,0.06443941954441164,0,4263,436570,high_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,71778060.69790526,50000000.0,71778060.69796793,21778060.69796793,0.0,0.0,9.0,0.0,14414,14414,0,0.0,504772378.5175321,0,0.0,0.0,0,4264,436570,none_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,94372897.97485304,50000000.0,94372897.97484663,44372897.97484663,0.0,0.0,20.0,0.0,24902,24902,0,0.0,873509628.93405,0,0.0,0.0,0,4264,436570,none_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,97801663.61881454,50000000.0,97801663.61869903,47801663.61869903,0.0,0.0,24.0,0.0,24985,24985,0,0.0,876517345.6049086,0,0.0,0.0,0,4264,436570,none_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,87554214.48349838,50000000.0,87554214.48352177,37554214.483521774,0.0,0.0,22.0,0.0,22401,22401,0,0.0,784091129.3603988,0,0.0,0.0,0,4270,436570,none_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,83164601.03098556,50000000.0,83164601.03100428,33164601.03100428,0.0,0.0,23.0,0.0,19839,19839,0,0.0,695128379.3004724,0,0.0,0.0,0,4270,436570,none_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,85595570.88653329,50000000.0,85595570.88653764,35595570.88653764,0.0,0.0,27.0,0.0,20768,20768,0,0.0,726096451.3043404,0,0.0,0.0,0,4270,436570,none_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,89450589.85813698,50000000.0,89450589.85811566,39450589.85811566,0.0,0.0,26.0,0.0,20964,20964,417,0.019891242129364627,735133269.4168056,972809.2041634741,0.0013233099964788985,0.019456184083269483,0,4268,436570,low_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,75098184.96284597,50000000.0,75098184.96287403,25098184.962874025,0.0,0.0,22.0,0.0,13331,13331,425,0.03188057910134273,465863350.29042757,908509.4805412972,0.0019501630252195545,0.018170189610825945,0,4268,436570,low_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,82483653.38204892,50000000.0,82483653.38203299,32483653.38203299,0.0,0.0,18.0,0.0,16563,16563,165,0.009961963412425286,578294998.041922,311092.54923582054,0.0005379478471872737,0.006221850984716411,0,4268,436570,low_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,79291928.34623964,50000000.0,79291928.34628177,29291928.346281767,0.0,0.0,22.0,0.0,16926,16926,290,0.017133404230178423,591223589.5806708,659473.2904096331,0.0011154380542856364,0.013189465808192661,0,4259,436570,low_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,72374223.31560975,50000000.0,72374223.31553727,22374223.315537274,0.0,0.0,25.0,0.0,12392,12392,265,0.021384764364105874,433402490.36270446,533814.9873793976,0.0012316841717560513,0.010676299747587952,0,4259,436570,low_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,97055284.4466961,50000000.0,97055284.44662121,47055284.44662121,0.0,0.0,24.0,0.0,23174,23174,140,0.006041253128506084,810113284.909167,249504.0252246257,0.0003079865864100735,0.004990080504492514,0,4259,436570,low_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,73954181.24143854,50000000.0,73954181.24146168,23954181.24146168,0.0,0.0,12.0,0.0,14079,14079,1161,0.08246324312806308,492844264.07762873,2895874.486363522,0.005875840904394472,0.057917489727270434,0,4270,436570,medium_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,73319971.90094453,50000000.0,73319971.90101717,23319971.901017174,0.0,0.0,23.0,0.0,14388,14388,1048,0.07283847650820127,502360579.5618914,2553269.1889139526,0.005082542884118532,0.05106538377827905,0,4270,436570,medium_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,89847143.76005201,50000000.0,89847143.76002955,39847143.760029554,0.0,0.0,26.0,0.0,19548,19548,245,0.012533251483527727,683879616.6635785,599802.6644207581,0.0008770588416525647,0.011996053288415163,0,4270,436570,medium_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,75618518.92522909,50000000.0,75618518.92524627,25618518.92524627,0.0,0.0,21.0,0.0,14686,14686,595,0.04051477597712107,511669060.6299033,1728415.6600580055,0.0033779952571886896,0.03456831320116011,0,4268,436570,medium_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,73558873.54135998,50000000.0,73558873.5413695,23558873.541369498,0.0,0.0,23.0,0.0,12835,12835,399,0.031086871834826647,447514738.3723467,915257.9736788605,0.0020452018563851997,0.01830515947357721,0,4268,436570,medium_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,87247097.66047785,50000000.0,87247097.66054071,37247097.660540715,0.0,0.0,24.0,0.0,18668,18668,188,0.01007070923505464,653774453.4142808,452076.97785586637,0.0006914876766672868,0.009041539557117327,0,4268,436570,medium_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,70439632.28653978,50000000.0,70439632.28646997,20439632.286469966,0.0,0.0,9.0,0.0,13095,13095,1300,0.09927453226422299,458229099.5878235,4321790.736946284,0.009431506512427362,0.08643581473892567,0,4259,436570,high_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,68715186.8823004,50000000.0,68715186.88228768,18715186.88228768,0.0,0.0,23.0,0.0,11414,11414,961,0.08419484843175049,399917416.3199223,2747212.4127802774,0.006869449292957492,0.05494424825560555,0,4259,436570,high_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,83011542.5241418,50000000.0,83011542.5241811,33011542.524181098,0.0,0.0,24.0,0.0,17228,17228,554,0.03215695379614581,604760709.2030035,1727417.167870116,0.0028563647432496542,0.03454834335740232,0,4259,436570,high_default,10000000.0,50000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,68428362.88349935,50000000.0,68428362.88348082,18428362.883480817,0.0,0.0,16.0,0.0,12547,12547,1306,0.10408862676336973,439636687.378,4383718.854397746,0.009971230746329003,0.08767437708795492,0,4249,436570,high_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,68086824.17166795,50000000.0,68086824.1716634,18086824.171663404,0.0,0.0,16.0,0.0,11041,11041,981,0.08885064758626936,386550313.5096327,2889333.386104367,0.0074746631554144785,0.05778666772208734,0,4249,436570,high_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,80602529.23272592,50000000.0,80602529.23273462,30602529.23273462,0.0,0.0,26.0,0.0,15505,15505,497,0.032054176072234764,543154213.8080975,1533027.712417002,0.002822453869351068,0.030660554248340043,0,4249,436570,high_default,10000000.0,50000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,33607652.96190794,5000000.0,33607652.96189717,28607652.961897172,0.0,0.0,6.0,0.0,15455,15455,0,0.0,535946645.94843864,0,0.0,0.0,0,4265,831197,none_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,31005992.71489564,5000000.0,31005992.714907058,26005992.714907058,0.0,0.0,6.0,0.0,13833,13833,0,0.0,475347155.3892229,0,0.0,0.0,0,4265,831197,none_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,33227098.11927098,5000000.0,33227098.11927485,28227098.11927485,0.0,0.0,6.0,0.0,15093,15093,0,0.0,522853244.4133648,0,0.0,0.0,0,4265,831197,none_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,32594159.97064237,5000000.0,32594159.970634878,27594159.970634878,0.0,0.0,6.0,0.0,15143,15143,0,0.0,524305148.5519366,0,0.0,0.0,0,4254,831197,none_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,31700622.459299862,5000000.0,31700622.45930076,26700622.45930076,0.0,0.0,6.0,0.0,14298,14298,0,0.0,489380543.49441934,0,0.0,0.0,0,4254,831197,none_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,34301050.8508424,5000000.0,34301050.85083623,29301050.850836232,0.0,0.0,6.0,0.0,15921,15921,0,0.0,550746700.4896541,0,0.0,0.0,0,4254,831197,none_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,29066113.649785835,5000000.0,29066113.649783563,24066113.649783563,0.0,0.0,8.0,0.0,13305,13305,217,0.016309658023299513,458750015.5646392,484079.97473124746,0.001055215167972107,0.0968159949462495,0,4271,831197,low_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,23381010.224101312,5000000.0,23381010.224100523,18381010.224100523,0.0,0.0,7.0,0.0,8925,8925,363,0.04067226890756302,311272900.10481954,702853.0625863292,0.002257996318823923,0.14057061251726582,0,4271,831197,low_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,36024988.56870459,5000000.0,36024988.56869839,31024988.56869839,0.0,0.0,6.0,0.0,15536,15536,52,0.0033470648815653965,535058827.5756234,105943.95719743906,0.0001980043160440434,0.021188791439487813,0,4271,831197,low_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,26810589.33180364,5000000.0,26810589.33180581,21810589.33180581,0.0,0.0,8.0,0.0,11209,11209,97,0.008653760371130342,387783608.0347919,196313.14274408686,0.0005062440461033455,0.039262628548817374,0,4268,831197,low_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,26055509.008022886,5000000.0,26055509.008012217,21055509.008012217,0.0,0.0,7.0,0.0,11745,11745,228,0.019412515964240103,407291288.34561014,475252.2313016007,0.0011668607821985178,0.09505044626032014,0,4268,831197,low_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,39613803.59087095,5000000.0,39613803.59087175,34613803.59087175,0.0,0.0,6.0,0.0,16722,16722,32,0.0019136466929793087,578865806.9476665,54376.57194687042,9.393640338439689e-05,0.010875314389374084,0,4268,831197,low_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,26840275.097688153,5000000.0,26840275.097692568,21840275.097692568,0.0,0.0,8.0,0.0,11718,11718,410,0.034988905956647894,402415021.3266257,1088906.6126168033,0.0027059293388876186,0.21778132252336066,0,4266,831197,medium_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,30287016.193667453,5000000.0,30287016.193671457,25287016.193671457,0.0,0.0,25.0,0.0,12127,12127,186,0.015337676259586047,423013046.4806839,385113.8178061201,0.0009104064780273995,0.07702276356122402,0,4266,831197,medium_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,25457039.496324643,5000000.0,25457039.496326473,20457039.496326473,0.0,0.0,27.0,0.0,10264,10264,90,0.008768511301636788,351280223.6583265,228004.03791931353,0.0006490659666087043,0.04560080758386271,0,4266,831197,medium_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,24125323.33629347,5000000.0,24125323.33629388,19125323.33629388,0.0,0.0,8.0,0.0,11023,11023,478,0.043363875532976506,380815355.477361,1227444.4086391837,0.003223200931854634,0.24548888172783676,0,4256,831197,medium_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,25296223.224246457,5000000.0,25296223.22424453,20296223.22424453,0.0,0.0,25.0,0.0,10690,10690,367,0.034331150608044904,371309881.0078079,856536.6820007851,0.0023067974374287492,0.17130733640015702,0,4256,831197,medium_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,33874531.43154093,5000000.0,33874531.43153629,28874531.431536287,0.0,0.0,7.0,0.0,14850,14850,101,0.006801346801346801,511458097.317773,262858.4233553719,0.0005139393133745928,0.052571684671074384,0,4256,831197,medium_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,21219804.67236205,5000000.0,21219804.67236227,16219804.672362272,0.0,0.0,19.0,0.0,9265,9265,603,0.06508364813815434,321777557.8124285,1949867.891181427,0.006059676456112734,0.3899735782362854,0,4263,831197,high_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,21100738.224774607,5000000.0,21100738.22477911,16100738.22477911,0.0,0.0,7.0,0.0,9644,9644,676,0.07009539610120281,330590128.1810745,1853913.324171942,0.0056078907569692945,0.3707826648343884,0,4263,831197,high_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,25674034.34207398,5000000.0,25674034.34207462,20674034.34207462,0.0,0.0,14.0,0.0,10721,10721,282,0.02630351646301651,370309319.2000485,855948.2817360344,0.0023114413744300994,0.1711896563472069,0,4263,831197,high_default,1000000.0,5000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,21542063.661291428,5000000.0,21542063.661293793,16542063.661293793,0.0,0.0,19.0,0.0,9798,9798,475,0.04847928148601755,339512504.85927796,1698715.746883365,0.0050033967013599495,0.339743149376673,0,4255,831197,high_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,21740599.08500264,5000000.0,21740599.084995694,16740599.084995694,0.0,0.0,7.0,0.0,9410,9410,470,0.04994686503719448,328047892.9891286,1288929.589712135,0.003929089676411516,0.257785917942427,0,4255,831197,high_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,29088958.937295455,5000000.0,29088958.937290512,24088958.937290512,0.0,0.0,19.0,0.0,12713,12713,235,0.01848501533862975,438386870.63981044,684118.2869487106,0.0015605355286992598,0.13682365738974211,0,4255,831197,high_default,1000000.0,5000000.0,5.0,250,FedAvg (federated)
Fin_rl_1,pure_rl,rl,59178441.9022797,25000000.0,59178441.90230271,34178441.90230271,0.0,0.0,9.0,0.0,22214,22214,0,0.0,776245024.2122828,0,0.0,0.0,0,4268,831197,none_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_2,pure_rl,rl,45984835.33987415,25000000.0,45984835.33989824,20984835.339898244,0.0,0.0,18.0,0.0,14826,14826,0,0.0,517666307.3679427,0,0.0,0.0,0,4268,831197,none_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_rl_3,pure_rl,rl,72019049.65376885,25000000.0,72019049.65374467,47019049.65374467,0.0,0.0,14.0,0.0,28996,28996,0,0.0,1015329731.091421,0,0.0,0.0,0,4268,831197,none_default,5000000.0,25000000.0,5.0,250,Isolated RL (non-federated)
Fin_fl_rl_1,pure_rl,fl_rl,52337172.30084182,25000000.0,52337172.300812826,27337172.300812826,0.0,0.0,33.0,0.0,17506,17506,0,0.0,609606454.3641322,0,0.0,0.0,0,4265,831197,none_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_2,pure_rl,fl_rl,67297137.03756079,25000000.0,67297137.03757533,42297137.037575334,0.0,0.0,8.0,0.0,25133,25133,0,0.0,880419966.7085879,0,0.0,0.0,0,4265,831197,none_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
Fin_fl_rl_3,pure_rl,fl_rl,56120137.38222334,25000000.0,56120137.38229121,31120137.382291213,0.0,0.0,21.0,0.0,18177,18177,0,0.0,634512357.6677055,0,0.0,0.0,0,4265,831197,none_default,5000000.0,25000000.0,5.0,250,FedAvg (federated)
